id,term,primary_topic,difficulty,source_batch,authored_fields
5114da27-8df8-4cc1-b1f2-d0689b0306a9,Solid-state microphone preamplifier,Preamp & Converter Engineering,,PENDINGDEF_2026_08_02,definition
d851cff5-fb5d-4012-aecd-f951eda30523,Stepped gain switch,Preamp & Converter Engineering,,PENDINGDEF_2026_08_02,definition
5ccb76a3-a6ba-445b-943e-8ee4b31d424e,Transformer output stage,Preamp & Converter Engineering,,PENDINGDEF_2026_08_02,definition
3dc3ff11-4a87-4902-9920-66ff4eb5b93c,Transformer-coupled preamplifier,Preamp & Converter Engineering,,PENDINGDEF_2026_08_02,definition
ceba4653-e889-42a1-a43f-8ef1bf25fa4b,Transformerless preamplifier,Preamp & Converter Engineering,,PENDINGDEF_2026_08_02,definition
4725a90c-3ba7-49bc-a1fe-dfa68905638d,Tube microphone preamplifier,Preamp & Converter Engineering,,PENDINGDEF_2026_08_02,definition
ef66406d-e097-489a-8220-3b1d20e76a55,Analog headroom optimization,Recording Fundamentals & Signal Chain,,PENDINGDEF_2026_08_02,definition
bb474268-79a0-4986-ba96-fb93a575e7d5,Calibration operating level,Recording Fundamentals & Signal Chain,,PENDINGDEF_2026_08_02,definition
cf175746-a844-4528-b01a-2a1b5562f378,Clock redundancy,Recording Fundamentals & Signal Chain,,PENDINGDEF_2026_08_02,definition
6940900d-4606-4317-822f-ba9ccf81e132,Converter operating level,Recording Fundamentals & Signal Chain,,PENDINGDEF_2026_08_02,definition
6ec4116c-c053-41c1-a42a-caaccea375b3,Digital headroom optimization,Recording Fundamentals & Signal Chain,,PENDINGDEF_2026_08_02,definition
79be6a97-e619-4785-b7a5-7767b57bd8b1,Gain-structure optimization,Recording Fundamentals & Signal Chain,,PENDINGDEF_2026_08_02,definition
13394474-10fe-4211-b86a-8bf9080b4739,Monitoring architecture,Recording Fundamentals & Signal Chain,,PENDINGDEF_2026_08_02,definition
33843132-58cb-43cc-8052-6e5a6f2dd01b,Network redundancy plan,Recording Fundamentals & Signal Chain,,PENDINGDEF_2026_08_02,definition
d3af4582-c48f-4335-b384-e32fcdc20f63,Power redundancy,Recording Fundamentals & Signal Chain,,PENDINGDEF_2026_08_02,definition
f3f756c4-86d2-4181-97a7-e0050de61831,Processing architecture,Recording Fundamentals & Signal Chain,,PENDINGDEF_2026_08_02,definition
daa64d1a-ba46-42f0-8f4d-8c7a7462ced1,Recording architecture,Recording Fundamentals & Signal Chain,,PENDINGDEF_2026_08_02,definition
706e784e-232d-4fe6-a526-19b0acb265a8,Recording redundancy,Recording Fundamentals & Signal Chain,,PENDINGDEF_2026_08_02,definition
b690ea39-b934-4363-9567-3dfc9599d349,Recording signal integrity,Recording Fundamentals & Signal Chain,,PENDINGDEF_2026_08_02,definition
ab9dd3f9-028f-4461-bc86-c89eea4da64f,Reference operating level,Recording Fundamentals & Signal Chain,,PENDINGDEF_2026_08_02,definition
019a0479-64dd-423c-8dbc-9784a4ad1b21,Routing architecture,Recording Fundamentals & Signal Chain,,PENDINGDEF_2026_08_02,definition
e7624ec0-a04b-4efb-a219-e0efc3d881c2,Session redundancy,Recording Fundamentals & Signal Chain,,PENDINGDEF_2026_08_02,definition
c9059c1f-ab42-4af7-9342-5b880683b38d,Session signal map,Recording Fundamentals & Signal Chain,,PENDINGDEF_2026_08_02,definition
36010d90-710f-428b-9e52-5f657be48abc,Audio analyzer testing,Repair,,PENDINGDEF_2026_08_02,definition
c60a9049-201d-482f-916e-46da7444076c,Bench test,Repair,,PENDINGDEF_2026_08_02,definition
5e6807cc-391a-4a7d-a33a-06102d50b48f,Bench testing,Repair,,PENDINGDEF_2026_08_02,definition
004410c7-e4fb-44e2-993a-4bd605273a13,Bias-current adjustment,Repair,,PENDINGDEF_2026_08_02,definition
2528da86-76f8-4243-99ff-c298a2e85a63,Burn mark,Repair,,PENDINGDEF_2026_08_02,definition
dccff55c-3616-42e3-9582-fd82e67ee652,Burn-in test,Repair,,PENDINGDEF_2026_08_02,definition
c82ce752-e846-45fc-b54e-1ebd213e2f45,Burn-in testing,Repair,,PENDINGDEF_2026_08_02,definition
d3ca711d-52c7-4350-8c9f-ff273f0921db,Capacitance measurement,Repair,,PENDINGDEF_2026_08_02,definition
d4dc1643-953f-4265-85a9-580411f7e112,Charred component,Repair,,PENDINGDEF_2026_08_02,definition
8813bbfe-d042-4a16-b1f2-50d508c2ebda,Component tracing,Repair,,PENDINGDEF_2026_08_02,definition
4136b233-b2be-464f-9a92-ed672f7a2174,Connector replacement,Repair,,PENDINGDEF_2026_08_02,definition
2ae5e318-3991-4356-9e95-3af3a99588a4,Continuity verification,Repair,,PENDINGDEF_2026_08_02,definition
139e5684-791b-4d08-b42e-4b6c5935263c,Deoxit treatment,Repair,,PENDINGDEF_2026_08_02,definition
ef0fea82-5c12-4621-9a69-225f1d41689d,Electrolytic-capacitor replacement,Repair,,PENDINGDEF_2026_08_02,definition
aacf6e80-098b-4842-800a-437630305fc2,ESR measurement,Repair,,PENDINGDEF_2026_08_02,definition
52a7fcf7-9fbf-4963-b54d-b9cd8fe66e9e,Fault isolation,Repair,,PENDINGDEF_2026_08_02,definition
f0019f9e-d898-44a9-b953-2979c0ffc4b7,Function generator testing,Repair,,PENDINGDEF_2026_08_02,definition
f3610955-bb69-413d-b862-15411352fd84,Fuse verification,Repair,,PENDINGDEF_2026_08_02,definition
434b0ae4-19bf-41d4-87a6-251529ca1917,Inductance measurement,Repair,,PENDINGDEF_2026_08_02,definition
ccbedaa7-2cb1-41b6-9eea-762b28a12f84,Intermittent fault,Repair,,PENDINGDEF_2026_08_02,definition
4cdf13ca-8644-4ec6-a32a-b3d247428074,Logic probe,Repair,,PENDINGDEF_2026_08_02,definition
aa006193-807c-42c8-b62b-117e6ab5925f,Long-duration reliability testing,Repair,,PENDINGDEF_2026_08_02,definition
c1a0e625-d96c-4753-a411-7057b27aa616,Offset-voltage adjustment,Repair,,PENDINGDEF_2026_08_02,definition
04c18734-41af-48e3-b7a7-a98bdb3c9468,Oscilloscope probing,Repair,,PENDINGDEF_2026_08_02,definition
1215a0bf-9e1d-451d-883e-f4344289f84c,Power-rail measurement,Repair,,PENDINGDEF_2026_08_02,definition
ebffe036-bb49-4428-89e9-9aea003e0e7d,Power-supply rebuild,Repair,,PENDINGDEF_2026_08_02,definition
f84b1393-0818-4130-9603-af152549bc33,Probe amplifier,Repair,,PENDINGDEF_2026_08_02,definition
f9c63ca9-93c2-42d8-96e4-7403fad8314a,Regulator replacement,Repair,,PENDINGDEF_2026_08_02,definition
9bf72e22-89d9-4574-9ed9-730e27fdcd55,Relay testing,Repair,,PENDINGDEF_2026_08_02,definition
43ed5370-97a1-409d-9fb9-ac009d700ac7,Repair verification,Repair,,PENDINGDEF_2026_08_02,definition
23dbf266-8fbd-4482-97d7-2496e5a98cb2,Resistance measurement,Repair,,PENDINGDEF_2026_08_02,definition
c8263d7d-0f3e-4024-a838-f6ce09534373,Ribbon-cable replacement,Repair,,PENDINGDEF_2026_08_02,definition
87ce6140-aab5-4257-a17d-b54f96d89865,Semiconductor tester,Repair,,PENDINGDEF_2026_08_02,definition
859f6c40-c59d-4d90-b13b-c4c740743bb5,Service documentation,Repair,,PENDINGDEF_2026_08_02,definition
7bde1ab6-a843-49f9-b43c-7f72d01bfdbb,Signal injection testing,Repair,,PENDINGDEF_2026_08_02,definition
6f373a5d-e0ce-4e39-81c4-101faa4e811f,Signal tracing amplifier,Repair,,PENDINGDEF_2026_08_02,definition
cb2ee8b1-a933-4f75-8118-6954d453f18d,Switch testing,Repair,,PENDINGDEF_2026_08_02,definition
56bff464-0eaf-44ed-918e-6fc48d4b0f4b,Thermal imaging inspection,Repair,,PENDINGDEF_2026_08_02,definition
09f2b284-4b34-4538-b435-03db6989875c,Transistor matching,Repair,,PENDINGDEF_2026_08_02,definition
e72839b1-24d0-4417-856e-58eb02c0c23c,Variac startup,Repair,,PENDINGDEF_2026_08_02,definition
4ad660a2-87b3-4ba2-9b2d-4f98ae77b94c,High steel,"Rigging Hardware, Loads & Motorized Flying",,PENDINGDEF_2026_08_02,definition
78faf184-e532-495f-ad6e-093785ea8726,House steel,"Rigging Hardware, Loads & Motorized Flying",,PENDINGDEF_2026_08_02,definition
d6ea7ae8-f506-4dc6-8b65-9987643e37ae,House truss,"Rigging Hardware, Loads & Motorized Flying",,PENDINGDEF_2026_08_02,definition
1256731f-710a-47fe-8287-4db6e3b9f22f,Roof access,"Rigging Hardware, Loads & Motorized Flying",,PENDINGDEF_2026_08_02,definition
254c083b-1fe0-439c-8a20-7f9a616a04d4,Roof hatch,"Rigging Hardware, Loads & Motorized Flying",,PENDINGDEF_2026_08_02,definition
a9f4959d-34a3-419d-b2ea-519658503a31,Roof steel,"Rigging Hardware, Loads & Motorized Flying",,PENDINGDEF_2026_08_02,definition
31715f9b-10c1-4918-b8c0-256858d8290e,Take out,"Rigging Hardware, Loads & Motorized Flying",,PENDINGDEF_2026_08_02,definition
87693a84-309c-432e-8960-9143ba602438,Take weight,"Rigging Hardware, Loads & Motorized Flying",,PENDINGDEF_2026_08_02,definition
b3720aaa-49b1-49c5-a3a6-4af7a4cbc47a,Technical ceiling,"Rigging Hardware, Loads & Motorized Flying",,PENDINGDEF_2026_08_02,definition
7d80c457-bf76-446f-acbb-f0611769a541,10-4,Road Crew,,PENDINGDEF_2026_08_02,definition
35ca5e67-508c-4bb3-b6a0-6abf3870f3a9,Bring it up,Road Crew,,PENDINGDEF_2026_08_02,definition
275e81e8-2b3c-40a9-8a1e-27e338ef7cb6,Cable coffin,Road Crew,,PENDINGDEF_2026_08_02,definition
aeec2f2d-7c7f-42a7-8f2f-70a5b8e33815,Check one two,Road Crew,,PENDINGDEF_2026_08_02,definition
8b8a3e5d-b904-44d5-bf73-ab0808a9ce84,Coffin,Road Crew,,PENDINGDEF_2026_08_02,definition
cb6e90da-9148-4739-8816-a708d6c94285,Coming in,Road Crew,,PENDINGDEF_2026_08_02,definition
b12c1477-c6a1-4e9d-8b8e-58ceafd61d05,Coming out,Road Crew,,PENDINGDEF_2026_08_02,definition
d4750d81-cbe0-4bf5-9be0-9453fa0c3627,Copy that,Road Crew,,PENDINGDEF_2026_08_02,definition
20f3b92a-00e0-4ca0-9589-9bcd892787bb,Dead,Road Crew,,PENDINGDEF_2026_08_02,definition
0826ab2b-c6b4-4850-9a6f-3d8044fcbd26,Dead case,Road Crew,,PENDINGDEF_2026_08_02,definition
ec13591d-53f0-4f67-abdb-747496bcfb39,Doghouse,Road Crew,,PENDINGDEF_2026_08_02,definition
60ee4cbf-b3d8-450c-ae6d-95bb6adc6032,Get it off the truck,Road Crew,,PENDINGDEF_2026_08_02,definition
ad2dfb2d-520f-4984-ae21-02efc4736035,Last mile,Road Crew,,PENDINGDEF_2026_08_02,definition
9a38d4af-a648-4fec-8f83-bef05d5faab0,Lid,Road Crew,,PENDINGDEF_2026_08_02,definition
9fb1d10a-50ec-475d-a3e3-63abe0cd2495,Line system,Road Crew,,PENDINGDEF_2026_08_02,definition
ab154d29-067c-4204-b300-a237daa35861,Mark it,Road Crew,,PENDINGDEF_2026_08_02,definition
f0256236-7e28-4c11-800a-e518e5cf87e5,Mix producer,Road Crew,,PENDINGDEF_2026_08_02,definition
86b9b384-dbe3-4ba9-b415-320bacebe4c4,Push,Road Crew,,PENDINGDEF_2026_08_02,definition
a0c24f7c-67bc-487f-983b-35c5b18fce88,Push cases,Road Crew,,PENDINGDEF_2026_08_02,definition
23f8f079-6673-4f30-af53-78275740fe32,Roll on,Road Crew,,PENDINGDEF_2026_08_02,definition
d1527598-9c1f-4923-88ba-c03e3da8d057,Send it home,Road Crew,,PENDINGDEF_2026_08_02,definition
ad65b98c-1d17-4dd2-b130-1a103691282b,Show box,Road Crew,,PENDINGDEF_2026_08_02,definition
b9f37864-56eb-41d5-9989-cdb4ebd3a2b7,Take it out,Road Crew,,PENDINGDEF_2026_08_02,definition
44b08ce9-0bc5-4374-9c40-a7eedd689f86,Tip the case,Road Crew,,PENDINGDEF_2026_08_02,definition
b73b7839-04f4-49cc-a6be-81adfd6f1116,Wheels up,Road Crew,,PENDINGDEF_2026_08_02,definition
566a407d-8530-4aae-ab13-054218948863,Wrap,Road Crew,,PENDINGDEF_2026_08_02,definition
d03780f8-dec3-422b-bc00-aa4e30d381c1,Yellow jacket,Road Crew,,PENDINGDEF_2026_08_02,definition
f8974161-d27b-4a14-9322-a438918d9564,Input patch list,Session Setup & Signal Flow,,PENDINGDEF_2026_08_02,definition
e348f344-a458-43ac-9fc0-8dbb8ad2a7dc,Outdoor recording setup,Session Setup & Signal Flow,,PENDINGDEF_2026_08_02,definition
e60af68e-a749-4d08-a4c3-b52d89e4053b,Output patch list,Session Setup & Signal Flow,,PENDINGDEF_2026_08_02,definition
73b2c49d-8d44-4837-a5d5-bba07abd2900,Technical line check,Session Setup & Signal Flow,,PENDINGDEF_2026_08_02,definition
4aaf7be1-68d9-4af1-83f7-5e903657863f,Airport ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
9ecee30c-f367-4c43-a76f-0f6a767f37fc,Album continuity check,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
a86417ba-b107-4bc0-87a4-9e27976bee18,Alternate take request,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
597ec5e2-7e29-4934-ae76-db733d71d29f,Ambience stem,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
c4e208de-78da-4fe7-a609-0948a5b13e16,Ambient sound recording,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
f47867be-7536-437d-9e81-90570815d2b6,Approval history,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
c7f69680-95ad-4cdb-8537-aedf67dc3d38,Archive handoff,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
5fd37454-b50b-4d07-819f-834226af0251,Artist notes,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
2b541761-0aeb-4567-8ef8-f2283b518d2a,Artist playback,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
d1c7574b-02d7-42fe-b6f1-d1e226ab4bf0,Atmos recording,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
2a8a62ff-88b7-4ffb-9a8b-37a203a40e75,Atmosphere recording,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
d7d14586-f4da-48b9-9a37-b830a1e87d20,Audiophile listening room,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
2c1ca5d5-3ba5-4d7f-9de3-90be51ad8cb7,Background ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
61761d3e-2f5e-4da2-9060-e3359921624c,Backup recorder verification,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
cb9ee529-9656-4a6e-b00e-78fcf7d929ea,Basement studio,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
daed2164-3eec-4a9f-8289-d507ed344443,Bedroom studio,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
0a5e23f4-3154-4dfe-8386-218f2760ecdb,Broadcast flypack,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
686bc7a9-32e7-4cbe-9f95-44d47af253d7,Channel assignment sheet,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
82b308e5-57b4-43ce-b81b-7e259ea38b45,Church ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
4da73e8d-1806-4891-8a7b-d5e6ffc1618e,City ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
9a84421c-1d84-4f48-ad74-bc86676255c0,Client approval workflow,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
02d3843f-507c-4cc6-801a-89040fa8a77a,Client lounge,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
1ca80200-b382-4157-8afb-7edcf9c7859f,Client playback,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
f9a26b5f-f1aa-4aa3-a5fd-c9c446b59380,Client playback session,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
7959f72d-e025-4577-a6cb-354637779a8b,Client review area,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
61d9776f-a5d8-4c23-ac91-bd187f362dd5,Cloud session backup,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
3ded7ebd-9387-481a-b7d8-8c2e1d0300b1,Collaboration platform,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
46cd472b-972a-4599-b0ad-57d5a663d3e9,Color-coding convention,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
259911cc-a2b5-41f1-a2a4-247ea7c7639a,Comment timeline,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
e8d06048-69d6-4820-bd18-414cde0b47e9,Comp candidate,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
47016c35-29c9-4149-9a10-2636a3c7d421,Console recall documentation,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
fa91add8-fae6-44bc-8127-5815558bef21,Console recall sheet,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
d11eccb8-a51a-4673-b2dd-93b519377578,Control-room communication,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
8e35b952-27b1-4c47-bd87-81000f05a987,Control-room playback,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
6bdd60e1-d290-4e48-9e37-42ddaf9d6e4c,Critical-listening room,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
07f1bb5b-2785-4105-8aa9-848da9ff4ea7,Crowd ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
ed6da753-e1dc-46e5-818f-097f89169c54,Cue sheet review,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
28d0c477-0ae1-48d4-9fc5-f6ccf8a0f7af,Daily production report,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
7ea95980-9659-4cff-98f6-c771470f733e,Day ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
da7af69d-d4f1-421b-a08e-410b0e7d5381,Deliverable management,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
5d7a747f-1a75-4534-86c0-a5b23aa2bd2a,Deliverable verification pass,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
64c8f064-9040-40f8-a75b-63c9ff3c924e,Delivery sign-off,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
86658f60-3c7a-4679-8a05-c52bbf0f01e9,Desert ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
06707f71-2f3a-4397-8563-8d0bb7483617,Distributor delivery package,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
688ad45c-f24e-4d26-9d32-a5d1ce39927c,Drum room,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
f916118f-6e64-47ea-ab9d-78c81512cf79,Electronic-music studio,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
e0852ba4-66ea-42fa-aabd-a5830271fce8,Ensemble room,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
31035cf2-25a3-47ac-9afc-a2ede6f8cb9b,Environmental bed,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
5605e582-bde8-4baa-9fd2-aa08caedaa79,Environmental recording,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
1da0073f-8b27-43f2-8a44-6b00a919e72f,Equipment recall photographs,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
e962d56d-4481-419a-8e89-bb15bf85ba20,Exterior ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
a9765e42-6b20-41cb-a938-50f5a7744e8f,Factory ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
c164e983-cdd3-4fd1-b9d3-db5a3a7a1887,Fiber stagebox,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
2d8099b9-a742-48f4-94fa-18924aeca1eb,Folder organization,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
e7913a04-cb2b-44f3-9404-1df33c81e857,Forest ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
cd32ea37-ca7e-4d46-bde5-016207f2b584,Gap timing verification,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
4e220809-076b-4dc4-b52c-fe32b77e54ff,Garage studio,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
c5fe5b55-3292-4d98-932d-f238f6e35ef6,Generator-powered recording system,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
5e9a09f1-c6bb-48d0-a3fe-ee9ec637888d,Hi-fi listening room,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
8ee6981a-300c-4c8a-b7e0-8925b9d516d7,Home studio,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
11669f3f-7ec2-419f-a38a-c01bd94731da,Incremental session save,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
06aa063e-0b5e-4461-956c-5cad8acafca2,Interior ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
5c6ffe33-cb71-47bb-8471-ae33580670fe,ISRC verification,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
f19f90a0-c36b-48d2-ac30-60eff3713e15,Label delivery package,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
0c572c56-ac2a-447e-8cbe-9b9505d26ba4,Listening room,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
632e3b22-22f5-468d-ace3-7918966ea93e,Live-room communication,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
d781ce6d-e339-4ea9-af2d-0ad116f48f72,Load-in schedule,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
101b578d-cdf8-4f47-bccc-ad1569d16cf3,Long-term session preservation,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
981f8b4d-5121-41c5-8419-b871b536f0cb,Master handoff,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
01c17ff4-f540-4507-9d74-48302b4bc3e2,Mastering notes,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
0b10a42d-0b68-4c0d-8ad4-07ee1e2919be,Mastering room,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
3ee7e2d3-5a29-4d06-8c37-34952feed723,Metadata verification,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
ef26f5a6-1f7f-47e3-a03a-9ef981298442,Microphone polarity verification,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
